time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-04-07T05:21:25.940Z,32.7335,-115.9045,1.947,4.27,ml,50,103,0.0467,0.22,ci,ci14623804,2020-05-02T02:22:15.622Z,"8km E of Ocotillo, CA",earthquake,0.31,0.51,0.131,68,reviewed,ci,ci
2010-04-07T04:23:45.470Z,31.9951667,-115.0411667,9.977,4.36,ml,8,276,0.6936,0.14,ci,ci14623588,2016-03-10T11:51:23.075Z,"22km S of Estacion Coahuila, B.C., MX",earthquake,1.75,31.61,0.19,91,reviewed,ci,ci
2010-04-06T22:09:10.430Z,32.6331667,-115.753,1.043,4.23,ml,34,189,0.02764,0.23,ci,ci14622036,2016-03-10T13:20:33.771Z,"17km WNW of Progreso, B.C., MX",earthquake,0.52,0.58,0.142,205,reviewed,ci,ci
2010-04-06T17:31:16.940Z,32.055,-115.0818333,9.97,4.28,ml,7,277,0.6691,0.2,ci,ci14620676,2016-03-10T19:41:16.025Z,"17km SSW of Estacion Coahuila, B.C., MX",earthquake,4.35,31.61,0.18,187,reviewed,ci,ci
2010-04-06T16:23:57.550Z,32.1443333,-115.307,9.995,4.24,ml,9,258,0.616,0.22,ci,ci14620452,2020-07-22T20:20:00.623Z,"16km SW of Alberto Oviedo Mota, B.C., MX",earthquake,4.07,31.61,0.14,192,reviewed,ci,ci
2010-04-06T10:06:37.750Z,32.6651667,-115.8106667,1.733,4.51,ml,39,158,0.07283,0.23,ci,ci14618772,2020-05-02T02:21:35.809Z,"19km ESE of Ocotillo, CA",earthquake,0.46,0.67,0.13,209,reviewed,ci,ci
2010-04-06T08:12:23.620Z,31.8315,-115.0126667,9.961,4.67,ml,9,289,0.8188,0.16,ci,ci14618236,2020-06-27T07:31:31.067Z,"40km S of Estacion Coahuila, B.C., MX",earthquake,5.92,31.61,0.152,273,reviewed,ci,ci
2010-04-06T04:12:21.260Z,32.5936667,-115.7738333,3.983,4.56,ml,34,195,0.06844,0.23,ci,ci14617100,2020-05-02T02:20:50.331Z,"18km W of Progreso, B.C., MX",earthquake,0.45,0.53,0.132,174,reviewed,ci,ci
2010-04-06T02:33:21.380Z,31.7751667,-114.8613333,9.989,4.46,ml,8,314,0.967,0.28,ci,ci14616628,2021-03-10T00:08:45.443Z,"48km SSE of Estacion Coahuila, B.C., MX",earthquake,4.51,31.61,0.136,173,reviewed,ci,ci
2010-04-06T01:58:14.550Z,32.2786667,-115.3513333,9.995,4.46,ml,15,241,0.487,0.23,ci,ci14616484,2016-03-10T13:19:08.080Z,"17km WSW of Delta, B.C., MX",earthquake,1.29,31.61,0.148,170,reviewed,ci,ci
2010-04-06T01:23:00.820Z,32.2151667,-115.0715,9.994,4.51,ml,7,263,0.5276,0.4,ci,ci14616380,2020-07-22T20:19:34.603Z,"7km WNW of Estacion Coahuila, B.C., MX",earthquake,4.77,31.61,0.229,189,reviewed,ci,ci
2010-04-06T00:56:40.710Z,32.0913333,-115.2193333,9.986,4.11,ml,9,264,0.6757,0.1,ci,ci14616212,2020-06-27T07:30:40.894Z,"16km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.92,31.61,0.137,178,reviewed,ci,ci
2010-04-05T16:25:47.110Z,32.078,-115.2681667,9.986,4.26,ml,9,265,0.6891,0.18,ci,ci14613932,2016-03-10T02:50:15.703Z,"19km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,4.11,31.61,0.149,193,reviewed,ci,ci
2010-04-05T16:16:30.380Z,31.7463333,-114.8938333,9.961,4.08,ml,10,297,0.8554,0.29,ci,ci14613876,2020-06-27T07:30:14.360Z,"51km SSE of Estacion Coahuila, B.C., MX",earthquake,2.54,31.61,0.168,167,reviewed,ci,ci
2010-04-05T14:11:46.200Z,32.6953333,-115.781,4.473,4.04,ml,10,115,0.06501,0.16,ci,ci10177010,2016-03-10T11:48:16.631Z,"20km ESE of Ocotillo, CA",earthquake,0.89,1.16,0.306,15,reviewed,ci,ci
2010-04-05T14:07:04.550Z,32.1953333,-115.3335,9.979,4.08,ml,12,252,0.6133,0.15,ci,ci14613348,2016-03-10T13:18:15.653Z,"16km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.33,31.61,0.138,177,reviewed,ci,ci
2010-04-05T13:33:05.360Z,32.6401667,-115.8018333,0.002,4.73,mw,36,188,0.06431,0.23,ci,ci14613212,2020-07-07T22:06:47.566Z,"21km ESE of Ocotillo, CA",earthquake,0.51,0.83,,6,reviewed,ci,ci
2010-04-05T11:14:14.890Z,32.6638333,-115.8088333,13.653,4.93,mw,37,160,0.07104,0.29,ci,ci14612516,2020-07-07T22:06:32.349Z,"19km ESE of Ocotillo, CA",earthquake,0.73,0.84,,0,reviewed,ci,ci
2010-04-05T10:09:24.920Z,32.2416667,-115.1888333,14.994,4.07,ml,8,260,0.5251,0.28,ci,ci14612188,2016-03-10T04:21:42.983Z,"2km NW of Alberto Oviedo Mota, B.C., MX",earthquake,4.73,31.61,0.168,175,reviewed,ci,ci
2010-04-05T10:05:37.080Z,32.634,-115.8093333,10.063,4,ml,34,188,0.07164,0.23,ci,ci14612172,2020-06-27T07:29:48.985Z,"21km ESE of Ocotillo, CA",earthquake,0.61,1.12,0.147,207,reviewed,ci,ci
2010-04-05T07:15:34.590Z,32.279,-115.3505,9.979,4.13,ml,12,241,0.5311,0.19,ci,ci14611332,2016-03-10T16:23:22.147Z,"17km WSW of Delta, B.C., MX",earthquake,1.71,31.61,0.147,189,reviewed,ci,ci
2010-04-05T06:17:00.520Z,32.63,-115.8,7.103,4.19,ml,34,189,0.06504,0.2,ci,ci14610940,2020-06-27T07:29:13.142Z,"21km WNW of Progreso, B.C., MX",earthquake,0.64,2.37,0.14,358,reviewed,ci,ci
2010-04-05T04:55:23.170Z,31.922,-114.977,10,4,mb,57,103.8,,1.4,us,usp000hafz,2014-11-07T01:41:11.816Z,"11 km S of Ejido Doctor Alberto Oviedo Mota (El Indiviso), Mexico",earthquake,,,,9,reviewed,us,us
2010-04-05T04:10:13.840Z,32.39,-115.5833333,14.966,4.29,ml,22,273,0.2854,0.2,ci,ci14610172,2016-03-10T13:17:13.723Z,"21km S of Progreso, B.C., MX",earthquake,1.73,31.61,0.135,174,reviewed,ci,ci
2010-04-05T03:32:07.260Z,32.2095,-115.2651667,9.987,4.4,ml,10,249,0.5788,0.35,ci,ci14609924,2016-03-10T21:28:20.814Z,"9km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.69,31.61,0.189,125,reviewed,ci,ci
2010-04-05T03:15:24.770Z,32.6465,-115.8055,1.243,4.96,ml,35,181,0.06681,0.21,ci,ci14609660,2020-06-27T07:28:33.434Z,"20km ESE of Ocotillo, CA",earthquake,0.71,0.9,0.142,178,reviewed,ci,ci
2010-04-05T03:11:01.740Z,32.0863333,-115.0346667,9.97,4.41,ml,10,273,0.6192,0.26,ci,ci30237759,2016-03-10T16:22:53.003Z,"12km SSW of Estacion Coahuila, B.C., MX",earthquake,3.12,31.61,0.197,158,reviewed,ci,ci
2010-04-05T02:54:34.450Z,32.4728333,-115.6293333,13.771,4.25,ml,31,200,0.2711,0.25,ci,ci14609500,2016-03-10T11:47:17.187Z,"13km SSW of Progreso, B.C., MX",earthquake,1.17,0.82,0.136,172,reviewed,ci,ci
2010-04-05T02:47:27.410Z,32.2851667,-115.3025,10.003,4.51,ml,15,239,0.5262,0.19,ci,ci30389759,2020-06-27T07:25:08.642Z,"13km SW of Delta, B.C., MX",earthquake,1.36,31.61,0.169,198,reviewed,ci,ci
2010-04-05T01:52:25.420Z,32.5933333,-115.7733333,4.085,4.68,ml,35,195,0.1369,0.23,ci,ci14608980,2017-02-08T01:33:20.320Z,"18km W of Progreso, B.C., MX",earthquake,0.64,0.67,0.159,74,reviewed,ci,ci
2010-04-05T01:42:51.620Z,32.139,-115.2135,9.986,4.09,ml,10,258,0.6289,0.19,ci,ci30333759,2016-03-10T16:22:42.635Z,"11km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,3.39,31.61,0.157,156,reviewed,ci,ci
2010-04-05T01:25:34.670Z,32.1445,-115.1148333,10.015,4.64,mw,9,302,0.7162,0.19,ci,ci30213759,2017-02-08T04:55:18.367Z,"11km SSE of Alberto Oviedo Mota, B.C., MX",earthquake,1.51,31.61,,0,reviewed,ci,ci
2010-04-05T01:07:14.020Z,32.0268333,-115.1736667,9.96,4.01,ml,4,280,0.728,0.01,ci,ci30669759,2016-03-10T23:02:36.057Z,"22km S of Alberto Oviedo Mota, B.C., MX",earthquake,4.12,31.61,0.183,182,reviewed,ci,ci
2010-04-05T01:06:40.400Z,32.2475,-115.4318333,9.966,4.2,ml,17,241,0.4718,0.21,ci,ci14608692,2016-03-10T07:22:46.071Z,"25km W of Alberto Oviedo Mota, B.C., MX",earthquake,1.27,31.61,0.167,169,reviewed,ci,ci
2010-04-05T00:58:51.560Z,32.289,-115.3328333,10.015,4.09,ml,10,281,0.5238,0.38,ci,ci14608660,2016-03-10T21:28:00.456Z,"15km WSW of Delta, B.C., MX",earthquake,3.68,31.61,0.051,5,reviewed,ci,ci
2010-04-05T00:44:22.160Z,32.3066667,-115.4296667,9.955,4.01,ml,10,292,0.4974,0.29,ci,ci14608492,2016-03-10T13:16:57.122Z,"23km WSW of Delta, B.C., MX",earthquake,3.73,31.61,0.111,22,reviewed,ci,ci
2010-04-05T00:42:40.030Z,32.2806667,-115.3578333,9.963,4.15,ml,12,241,0.5285,0.32,ci,ci14608484,2016-03-10T10:19:41.773Z,"18km WSW of Delta, B.C., MX",earthquake,2.31,31.61,0.133,191,reviewed,ci,ci
2010-04-05T00:15:32.920Z,32.252,-115.1691667,9.962,4.17,ml,6,321,0.5101,0.15,ci,ci14608252,2016-03-10T04:20:48.473Z,"3km N of Alberto Oviedo Mota, B.C., MX",earthquake,4.59,31.61,0.233,9,reviewed,ci,ci
2010-04-05T00:07:07.920Z,31.9788333,-115.1341667,9.994,5.22,ml,9,276,0.7555,0.38,ci,ci10148002,2017-02-08T15:04:04.653Z,"27km SSW of Estacion Coahuila, B.C., MX",earthquake,7.67,31.61,0.156,123,reviewed,ci,ci
2010-04-04T23:48:45.530Z,32.1078333,-115.0635,9.962,4.04,ml,7,263,0.6199,0.24,ci,ci14608020,2021-03-10T00:09:51.634Z,"11km SSW of Estacion Coahuila, B.C., MX",earthquake,3.03,31.61,0.144,6,reviewed,ci,ci
2010-04-04T23:44:43.380Z,32.3156667,-115.3733333,10.015,4.03,ml,9,298,0.4917,0.18,ci,ci30317767,2016-03-10T23:02:26.281Z,"18km WSW of Delta, B.C., MX",earthquake,1.68,31.61,0.147,71,reviewed,ci,ci
2010-04-04T23:42:57.820Z,32.1295,-115.0258333,9.97,4.13,ml,8,269,0.5822,0.26,ci,ci14608004,2016-03-10T10:19:34.383Z,"8km SSW of Estacion Coahuila, B.C., MX",earthquake,4.09,31.61,0.18,173,reviewed,ci,ci
2010-04-04T23:37:33.490Z,32.4623333,-115.5978333,9.966,4.7,ml,22,244,0.2158,0.25,ci,ci14607972,2017-02-08T01:24:09.771Z,"13km S of Progreso, B.C., MX",earthquake,1.16,31.61,0.156,181,reviewed,ci,ci
2010-04-04T23:37:33.480Z,32.462,-115.597,10,4.5,mb,62,80.1,,,us,usp000hacb,2014-11-07T01:41:11.444Z,"13 km S of Progreso, Mexico",earthquake,,,,7,reviewed,pas,us
2010-04-04T23:34:28.290Z,32.6025,-115.761,3.271,4.12,ml,23,198,0.1434,0.22,ci,ci14607964,2016-03-10T07:22:38.925Z,"17km W of Progreso, B.C., MX",earthquake,0.94,0.92,0.159,145,reviewed,ci,ci
2010-04-04T23:33:12.180Z,32.2853333,-115.3678333,9.995,4.39,ml,11,273,0.4729,0.25,ci,ci14607956,2016-03-10T16:22:32.792Z,"18km WSW of Delta, B.C., MX",earthquake,2.51,31.61,0.139,187,reviewed,ci,ci
2010-04-04T23:26:39.410Z,32.3935,-115.6555,5.566,4.43,ml,10,261,0.262,0.3,ci,ci10169114,2016-03-09T23:50:42.878Z,"22km SSW of Progreso, B.C., MX",earthquake,1.76,28.08,0.105,9,reviewed,ci,ci
2010-04-04T23:25:07.190Z,32.2661667,-115.2925,9.987,5.38,mw,10,278,0.5296,0.3,ci,ci14607924,2017-02-08T01:18:09.568Z,"12km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,3.12,31.61,,6,reviewed,ci,ci
2010-04-04T23:20:41.610Z,32.12,-115.219,9.998,4.39,ml,5,274,0.71,0.13,ci,ci10169102,2016-03-10T05:55:46.290Z,"13km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.86,31.61,0.258,26,reviewed,ci,ci
2010-04-04T23:17:13.080Z,32.2211667,-115.2906667,9.995,4.56,ml,8,259,0.5639,0.22,ci,ci10169094,2017-02-08T15:42:53.506Z,"11km W of Alberto Oviedo Mota, B.C., MX",earthquake,2.61,31.61,0.11,11,reviewed,ci,ci
2010-04-04T23:15:14.240Z,32.3,-115.2595,9.987,5.43,mw,8,254,0.4955,0.23,ci,ci14607836,2017-02-08T01:12:37.767Z,"9km SW of Delta, B.C., MX",earthquake,1.8,31.61,,4,reviewed,ci,ci
2010-04-04T23:09:40.110Z,32.204,-115.3328333,9.979,4.79,ml,9,284,0.6059,0.17,ci,ci14607820,2020-07-07T22:06:16.238Z,"16km W of Alberto Oviedo Mota, B.C., MX",earthquake,2.12,31.61,0.18,305,reviewed,ci,ci
2010-04-04T22:54:13.970Z,32.436,-115.4973333,9.984,4.03,ml,14,231,0.3707,0.32,ci,ci14607700,2017-02-08T00:51:20.213Z,"18km SSE of Progreso, B.C., MX",earthquake,2.06,31.61,0.123,308,reviewed,ci,ci
2010-04-04T22:50:17.120Z,32.0986667,-115.0481667,10.011,5.7,mw,5,296,0.7811,0.33,ci,ci31957759,2020-07-09T21:21:38.294Z,"12km SSW of Estacion Coahuila, B.C., MX",earthquake,3.14,31.61,,4,reviewed,ci,ci
2010-04-04T22:43:00.430Z,32.4533333,-115.632,9.981,5.26,ml,16,239,0.3162,0.26,ci,ci10184394,2017-02-08T15:33:36.578Z,"15km SSW of Progreso, B.C., MX",earthquake,1,31.61,0.11,13,reviewed,ci,ci
2010-04-04T22:40:42.360Z,32.2861667,-115.2953333,9.987,7.2,mw,10,239,0.5137,0.11,ci,ci14607652,2021-09-18T20:50:28.025Z,"12km SW of Delta, B.C., MX",earthquake,1.81,31.61,,0,reviewed,ci,ci
2010-04-03T23:03:47.690Z,32.2658333,-115.2933333,9.975,4.34,ml,9,241,0.5533,0.35,ci,ci14607220,2016-03-10T19:36:22.735Z,"12km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,2.91,31.61,0.14,194,reviewed,ci,ci
2010-03-31T09:20:26.070Z,32.354,-115.2288333,5.987,4.16,ml,25,227,0.4358,0.45,ci,ci14606268,2020-05-02T02:17:48.593Z,"3km W of Delta, B.C., MX",earthquake,1.46,31.61,0.129,312,reviewed,ci,ci
2010-03-30T09:35:40.370Z,30.964,-114.095,10,4.2,mb,23,211.1,,1.36,us,usp000ha4y,2014-11-07T01:41:06.527Z,"65 km SW of Puerto Peñasco, Mexico",earthquake,,,,5,reviewed,us,us
2010-03-30T09:14:10.460Z,31.276,-114.049,10,4.6,mb,38,160.6,,1.17,us,usp000ha4x,2014-11-07T01:41:06.521Z,"48 km W of Puerto Peñasco, Mexico",earthquake,,,,8,reviewed,us,us
2010-03-28T00:03:55.080Z,32.438,-104.501,4,4.1,mwr,134,120.2,,1.32,us,usp000ha1w,2015-03-24T01:40:35.246Z,"25 km W of Carlsbad, New Mexico",earthquake,,,,,reviewed,us,us
2010-03-16T11:04:00.190Z,33.9923333,-118.0816667,18.723,4.44,ml,122,23,,0.39,ci,ci14601172,2021-06-08T23:06:18.798Z,"2km NE of Pico Rivera, CA",earthquake,0.3,0.58,0.191,378,reviewed,ci,ci
2010-03-13T16:32:32.320Z,32.9906667,-116.358,4.984,4.23,ml,80,77,0.1123,0.23,ci,ci14600292,2020-05-02T02:17:27.190Z,"25km NE of Pine Valley, CA",earthquake,0.22,18.78,0.122,345,reviewed,ci,ci
2010-03-09T04:18:21.870Z,32.994,-116.359,4.814,4.02,ml,79,75,0.1148,0.23,ci,ci14598228,2020-05-02T02:17:10.574Z,"24km ESE of Julian, CA",earthquake,0.22,0.83,0.118,366,reviewed,ci,ci
2010-03-06T08:47:37.870Z,40.32,-124.733,12.543,4.5,mh,6,293,5.654,0.07,ci,ci14597412,2016-03-10T05:53:51.443Z,"49km SW of Ferndale, CA",earthquake,4.68,31.61,,0,reviewed,ci,ci
2010-03-06T08:46:23.810Z,40.3198333,-124.7333333,12.397,4.53,mw,78,237,0.3324,0.12,nc,nc71359410,2020-05-02T02:16:54.006Z,"48 km SW of Ferndale, California",earthquake,0.39,0.42,,4,reviewed,nc,nc
2010-02-27T22:22:27.310Z,35.553,-96.752,5,4.1,mwr,79,44.5,,1.01,us,usp000h81j,2020-03-10T20:45:36.640Z,"8 km SE of Sparks, Oklahoma",earthquake,,4,,,reviewed,us,us
2010-02-19T23:30:18.280Z,31.483,-114.448,10,4,ml,25,157.7,,1.18,us,usp000h7g3,2014-11-07T01:40:43.703Z,"23 km SSE of Golfo de Santa Clara, Mexico",earthquake,,,,,reviewed,us,ecx
2010-02-15T00:07:09.360Z,36.0735,-117.8658333,-1.147,4.05,ml,24,57,0.09213,0.21,ci,ci10542589,2020-05-02T02:16:39.742Z,"8km ENE of Coso Junction, CA",earthquake,0.36,0.73,0.113,345,reviewed,ci,ci
2010-02-14T21:35:47.900Z,32.242,-116.5911667,5.608,4.45,ml,19,258,0.4421,0.17,ci,ci10542525,2020-05-02T02:16:20.170Z,"31km E of Primo Tapia, B.C., MX",earthquake,0.92,31.61,0.138,344,reviewed,ci,ci
2010-02-13T21:39:06.600Z,34.0045,-117.1796667,8.025,4.1,ml,112,33,0.06383,0.25,ci,ci10541957,2020-05-02T02:16:03.420Z,"6km S of Redlands, CA",earthquake,0.2,0.92,0.127,338,reviewed,ci,ci
2010-02-04T20:20:21.970Z,40.4123333,-124.9613333,23.048,5.88,mw,41,233,0.4802,0.19,nc,nc71348851,2020-05-02T02:15:43.109Z,"61 km WSW of Ferndale, California",earthquake,1.42,7.41,,7,reviewed,nc,nc
2010-02-01T14:19:47.820Z,32.0493333,-117.5255,5.845,4.4,mw,9,328,0.751,0.49,ci,ci10537093,2020-05-02T02:15:17.856Z,"56km SW of Rosarito, B.C., MX",earthquake,3.07,31.61,,0,reviewed,ci,ci
2010-01-20T21:56:28.800Z,25.624,-100.405,5,4,md,14,85.1,,,us,usp000h6dr,2014-11-07T01:40:31.925Z,"4 km S of San Pedro Garza García, Mexico",earthquake,,,,,reviewed,unm,unm
2010-01-16T12:03:25.700Z,33.9321667,-117.0231667,13.143,4.28,ml,127,41,0.03701,0.3,ci,ci10530013,2020-05-02T02:14:58.246Z,"4km W of Beaumont, CA",earthquake,0.23,0.39,0.166,373,reviewed,ci,ci
2010-01-15T08:23:27.340Z,36.031,-117.843,0.103,4.41,ml,39,47,0.04496,0.19,ci,ci10527789,2020-05-02T02:14:38.339Z,"10km E of Coso Junction, CA",earthquake,0.3,0.6,0.111,369,reviewed,ci,ci
2010-01-12T02:36:08.440Z,33.9663333,-116.8763333,8.782,4.27,ml,118,12,0.08919,0.19,ci,ci14571828,2020-05-02T02:14:18.457Z,"4km N of Banning, CA",earthquake,0.15,0.63,0.141,373,reviewed,ci,ci
2010-01-11T06:44:37.890Z,40.4626667,-124.8486667,23.561,4.05,mw,68,228,0.3901,0.19,nc,nc71338851,2020-07-22T20:22:32.111Z,"51 km WSW of Ferndale, California",earthquake,0.47,5.52,,4,reviewed,nc,nc
2010-01-10T06:35:53.560Z,32.4033333,-115.1755,5.986,4.08,ml,16,216,0.3715,0.44,ci,ci14570852,2020-05-02T02:13:40.763Z,"6km NNE of Delta, B.C., MX",earthquake,1.86,31.61,0.102,347,reviewed,ci,ci
2010-01-10T06:32:17.020Z,40.3086667,-124.632,16.52,4.12,mw,38,232,0.255,0.16,nc,nc71338301,2020-05-02T02:13:21.645Z,"43 km SW of Ferndale, California",earthquake,0.46,0.29,,6,reviewed,nc,nc
2010-01-10T02:21:39.240Z,40.6086667,-124.7828333,20.38,4.41,mw,82,218,0.364,0.14,nc,nc71338171,2020-05-02T02:13:03.364Z,"44 km W of Ferndale, California",earthquake,0.37,0.57,,4,reviewed,nc,nc
2010-01-10T00:27:39.320Z,40.652,-124.6925,28.737,6.5,mw,51,220,0.3225,0.2,nc,nc71338066,2020-07-07T22:36:48.275Z,"37 km WNW of Ferndale, California",earthquake,0.55,1.31,,8,reviewed,nc,nc
2010-01-07T18:09:35.040Z,37.4811667,-121.7986667,10.753,4.05,mw,201,36,0.03063,0.17,nc,nc71336726,2020-05-02T02:12:40.761Z,"11 km ENE of Milpitas, California",earthquake,0.14,0.34,,4,reviewed,nc,nc
2010-01-07T05:49:21.030Z,30.299,-113.739,10,4.1,mb,51,177.2,,1.34,us,usp000h5tj,2014-11-07T01:40:25.605Z,"109 km WNW of La Libertad, Mexico",earthquake,,,,8,reviewed,us,us
2010-01-04T16:24:02.920Z,37.5996667,-113.0551667,9.08,4.1,ml,22,51,0.06596,0.26,uu,uu50393545,2020-05-06T09:23:00.297Z,"8 km S of Cedar City, Utah",earthquake,0.54,1.24,,9,reviewed,uu,uu
2010-01-04T14:24:54.440Z,40.2773333,-123.8685,29.763,4.12,mw,20,86,0.1432,0.07,nc,nc71330090,2020-05-02T02:12:16.094Z,"1 km N of Myers Flat, California",earthquake,0.31,0.58,,5,reviewed,nc,nc
2009-12-30T19:07:41.530Z,32.4945,-115.205,5.971,4.03,ml,21,200,0.3065,0.35,ci,ci14565660,2016-03-09T09:14:14.003Z,"16km N of Delta, B.C., MX",earthquake,1.71,31.61,0.11,334,reviewed,ci,ci
2009-12-30T18:53:23.960Z,32.5323333,-115.2081667,5.986,4.77,ml,21,193,0.2792,0.34,ci,ci14565636,2020-07-07T22:05:21.405Z,"14km ESE of Puebla, B.C., MX",earthquake,1.75,31.61,0.12,302,reviewed,ci,ci
2009-12-30T18:48:57.330Z,32.464,-115.1891667,5.971,5.8,mw,19,205,0.324,0.39,ci,ci14565620,2021-09-18T20:08:19.600Z,"12km N of Delta, B.C., MX",earthquake,1.83,31.61,,7,reviewed,ci,ci
2009-12-21T08:53:10.170Z,28.939,-113.125,10,4.8,mwc,75,104.2,,1.39,us,usp000h587,2016-11-10T02:21:49.384Z,"82 km NE of San Luis, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-12-13T16:59:12.630Z,26.291,-110.559,10,5.1,mwc,79,83.5,,1.12,us,usp000h50m,2016-11-10T02:21:36.266Z,"84 km ENE of Loreto, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-11-16T21:21:30.630Z,35.5485,-117.2745,1.248,4.6,ml,54,46,0.0771,0.23,ci,ci10497821,2020-05-02T02:11:57.058Z,"26km SSE of Trona, CA",earthquake,0.28,0.64,0.135,377,reviewed,ci,ci
2009-11-15T22:45:27.130Z,33.1655,-119.3018333,5.671,4.35,ml,9,233,,0.22,ci,ci10497389,2020-05-02T02:11:39.512Z,"21km ESE of San Nicolas Is., CA",earthquake,0.82,31.61,0.147,366,reviewed,ci,ci
2009-11-12T02:19:10.030Z,27.224,-111.247,10,4,mb,11,184.4,,1.47,us,usp000h3z3,2014-11-07T01:40:06.061Z,"79 km W of Bahía de Lobos, Mexico",earthquake,,,,1,reviewed,us,us
2009-11-08T18:34:33.522Z,37.3283,-114.4556,0,4.1,ml,27,112.45,0.996,0.1145,nn,nn00297358,2018-06-13T20:46:47.933Z,"32 km S of Caliente, Nevada",earthquake,,0,0.24,21,reviewed,nn,nn
2009-11-02T19:27:31.760Z,32.6721667,-115.6506667,7.618,4.13,ml,40,155,0.0678,0.34,ci,ci10489253,2020-05-02T02:11:22.249Z,"12km NNW of Progreso, B.C., MX",earthquake,0.84,2.05,0.195,335,reviewed,ci,ci
2009-10-26T09:56:58.800Z,25.512,-107.567,10,4.5,md,11,94,,,us,usp000h3e4,2014-11-07T01:39:58.618Z,"16 km N of Badiraguato, Mexico",earthquake,,,,,reviewed,unm,unm
2009-10-25T10:55:03.680Z,27.741,-111.89,10,4.4,mb,129,158.2,,1.28,us,usp000h3d0,2015-03-24T01:02:50.260Z,"Gulf of California",earthquake,,,,60,reviewed,us,us
2009-10-16T10:27:15.260Z,30.045,-113.931,10,4.6,mb,102,185.8,,1.14,us,usp000h328,2015-03-24T01:02:35.955Z,"120 km W of La Libertad, Mexico",earthquake,,,,43,reviewed,us,us
2009-10-16T07:52:41.550Z,30.112,-113.856,10,4.1,mb,64,222.3,,1.3,us,usp000h320,2014-11-07T01:39:56.402Z,"114 km W of La Libertad, Mexico",earthquake,,,,12,reviewed,us,us
2009-10-16T07:31:33.430Z,30.25,-113.883,10,4.2,mb,49,166.3,,1.47,us,usp000h31x,2014-11-07T01:39:56.392Z,"120 km WNW of La Libertad, Mexico",earthquake,,,,6,reviewed,us,us
2009-10-14T02:53:13.160Z,30.301,-114.11,10,4.5,mb,57,152.1,,1.23,us,usp000h2xg,2015-03-24T02:08:11.490Z,"106 km SE of San Felipe, Mexico",earthquake,,,,16,reviewed,us,us
2009-10-13T08:38:51.290Z,32.1498333,-115.3136667,5.979,4.32,ml,20,283,0.65,0.71,ci,ci10480301,2020-05-02T02:11:06.345Z,"16km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,3.4,31.61,0.198,349,reviewed,ci,ci
2009-10-11T07:25:17.830Z,24.992,-109.631,10,4.3,mb,93,105.7,,1.22,us,usp000h2r7,2014-11-07T01:39:54.867Z,"89 km SW of Topolobampo, Mexico",earthquake,,,,29,reviewed,us,us
2009-10-09T04:25:05.270Z,36.3976667,-117.8641667,7.588,4.29,ml,29,52,0.01254,0.23,ci,ci10477949,2020-05-02T02:10:46.433Z,"18km NE of Olancha, CA",earthquake,0.43,0.68,0.116,402,reviewed,ci,ci
2009-10-08T06:01:07.360Z,30.061,-114.073,10,4.6,mb,135,99.5,,1.37,us,usp000h2jj,2014-11-07T01:39:53.769Z,"Baja California, Mexico",earthquake,,,,32,reviewed,us,us
2009-10-08T04:45:47.930Z,30.07,-114.166,10,4.5,mb,18,245.1,,1.08,us,usp000h2jd,2014-11-07T01:39:53.747Z,"123 km SSE of San Felipe, Mexico",earthquake,,,,1,reviewed,us,us
2009-10-08T04:10:51.650Z,30.284,-113.781,10,4.5,mb,20,196.1,,1.09,us,usp000h2j8,2014-11-07T01:39:53.723Z,"112 km WNW of La Libertad, Mexico",earthquake,,,,1,reviewed,us,us
2009-10-08T01:38:36.300Z,30.304,-114.031,10,4.7,mb,58,167.6,,1.26,us,usp000h2hp,2015-03-24T02:43:05.905Z,"111 km SE of San Felipe, Mexico",earthquake,,,,9,reviewed,us,us
2009-10-03T11:37:11.380Z,36.3893333,-117.8673333,0.44,4.41,ml,36,50,0.1689,0.25,ci,ci14520900,2020-05-02T02:10:27.471Z,"17km NE of Olancha, CA",earthquake,0.38,0.86,0.123,398,reviewed,ci,ci
2009-10-03T05:31:57.720Z,36.39,-117.8635,0.08,4.66,ml,36,51,0.1674,0.25,ci,ci14520476,2020-05-02T02:10:04.345Z,"18km NE of Olancha, CA",earthquake,0.37,0.9,0.131,399,reviewed,ci,ci
2009-10-03T01:47:55.370Z,36.3948333,-117.8456667,-0.04,4.2,ml,36,51,0.159,0.26,ci,ci14519940,2020-05-02T02:09:46.892Z,"19km NE of Olancha, CA",earthquake,0.38,0.93,0.11,398,reviewed,ci,ci
